# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.0004043729  	T             	7.710583e+02	(3.950000e-05 9.750000e-05 5.000000e-07)	19	1.010860e+03	(2.050000e-05 3.500000e-06 5.000000e-07)	16
0.0004143683  	T             	7.710587e+02	(3.950000e-05 9.750000e-05 5.000000e-07)	19	1.027265e+03	(2.050000e-05 3.500000e-06 5.000000e-07)	16
0.0004243638  	T             	7.710584e+02	(4.050000e-05 9.750000e-05 5.000000e-07)	19	1.042574e+03	(2.050000e-05 3.500000e-06 5.000000e-07)	16
0.0004343592  	T             	7.710587e+02	(4.050000e-05 9.750000e-05 5.000000e-07)	19	1.057344e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0004443547  	T             	7.710608e+02	(4.050000e-05 9.750000e-05 5.000000e-07)	19	1.070970e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0004543501  	T             	7.710629e+02	(4.050000e-05 9.650000e-05 5.000000e-07)	19	1.083196e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0004643456  	T             	7.710666e+02	(4.050000e-05 9.650000e-05 5.000000e-07)	19	1.094145e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.000474341   	T             	7.710689e+02	(4.150000e-05 9.650000e-05 5.000000e-07)	19	1.103946e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0004843365  	T             	7.710725e+02	(4.150000e-05 9.650000e-05 5.000000e-07)	19	1.112743e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0004943319  	T             	7.710777e+02	(4.150000e-05 9.650000e-05 5.000000e-07)	19	1.120667e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005043273  	T             	7.710838e+02	(4.150000e-05 9.550000e-05 5.000000e-07)	19	1.127833e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005143228  	T             	7.710904e+02	(4.150000e-05 9.550000e-05 5.000000e-07)	19	1.134329e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005243182  	T             	7.710962e+02	(4.250000e-05 9.550000e-05 5.000000e-07)	19	1.140246e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005343137  	T             	7.711028e+02	(4.250000e-05 9.550000e-05 5.000000e-07)	19	1.145655e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005443091  	T             	7.711104e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.150609e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005543046  	T             	7.710621e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.155154e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005643     	T             	7.710146e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.159332e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005742955  	T             	7.709681e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.163195e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005842909  	T             	7.709224e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.166772e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0005942864  	T             	7.708776e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.170075e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0006042818  	T             	7.708337e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.173138e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0006142772  	T             	7.707908e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.175980e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0006242727  	T             	7.707487e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.178613e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0006342681  	T             	7.707075e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.181068e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0006442636  	T             	7.706672e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.183356e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.000654259   	T             	7.706278e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.185490e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
0.0006642545  	T             	7.705892e+02	(8.950000e-05 6.550000e-05 5.000000e-07)	24	1.187487e+03	(2.050000e-05 4.500000e-06 5.000000e-07)	16
