# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.0137        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.297212e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0138        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.300251e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0139        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.303268e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.014         	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.306266e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0141        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.309243e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0142        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.312201e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0143        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.315140e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0144        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.318060e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0145        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.320962e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0146        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.323847e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0147        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.326715e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0148        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.329565e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
